Vote ID,Session ID,Wikisurvey ID,Winner ID,Winner Text,Loser ID,Loser Text,Prompt ID,Appearance ID,Left Choice ID,Right Choice ID,Created at,Updated at,Response Time (s),Missing Response Time Explanation,Valid,Hashed IP Address,URL Alias,User Agent,Referrer,Widget,Info
20069726,5181193,12953,763148,Anders,763137,Lewis,28543625,27016766,763148,763137,2018-06-22 17:10:36 UTC,2018-06-22 17:10:36 UTC,1.498,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069727,5181182,12953,763143,Joel,763139,Arthur,28543631,27016752,763143,763139,2018-06-22 17:10:36 UTC,2018-06-22 17:10:36 UTC,1.312,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069728,5181190,12953,763166,Jacob,763161,Charismo,28544387,27016767,763166,763161,2018-06-22 17:10:37 UTC,2018-06-22 17:10:37 UTC,1.215,"",TRUE,987e85eb1a64bef0474541683e60a0f9,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069729,5181182,12953,763156,Kieran,763163,Thomas,28544237,27016769,763163,763156,2018-06-22 17:10:38 UTC,2018-06-22 17:10:38 UTC,1.462,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069730,5181182,12953,763146,Kieran,763142,Ezra,28543670,27016772,763142,763146,2018-06-22 17:10:39 UTC,2018-06-22 17:10:39 UTC,0.772,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069731,5181190,12953,763168,Barry,763146,Kieran,28544449,27016770,763146,763168,2018-06-22 17:10:39 UTC,2018-06-22 17:10:39 UTC,1.408,"",TRUE,987e85eb1a64bef0474541683e60a0f9,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069732,5181182,12953,763161,Charismo,763172,Alec,28544774,27016773,763161,763172,2018-06-22 17:10:40 UTC,2018-06-22 17:10:40 UTC,1.545,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069733,5181193,12953,763173,Camden,763141,Jared,28544885,27016768,763141,763173,2018-06-22 17:10:40 UTC,2018-06-22 17:10:40 UTC,4.269,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069734,5181190,12953,763163,Thomas,763137,Lewis,28544205,27016774,763137,763163,2018-06-22 17:10:41 UTC,2018-06-22 17:10:41 UTC,1.717,"",TRUE,987e85eb1a64bef0474541683e60a0f9,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069735,5181182,12953,763172,Alec,763163,Thomas,28544775,27016775,763163,763172,2018-06-22 17:10:42 UTC,2018-06-22 17:10:42 UTC,1.069,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069736,5181190,12953,763154,Joshua,763178,"""Finland""",28545137,27016777,763154,763178,2018-06-22 17:10:43 UTC,2018-06-22 17:10:43 UTC,1.977,"",TRUE,987e85eb1a64bef0474541683e60a0f9,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069737,5181193,12953,763139,Arthur,763180,Dirichlet,28545311,27016776,763180,763139,2018-06-22 17:10:43 UTC,2018-06-22 17:10:43 UTC,2.54,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069738,5181182,12953,763177,Harry Potter,763169,Matt Salganik,28545128,27016778,763177,763169,2018-06-22 17:10:43 UTC,2018-06-22 17:10:43 UTC,1.506,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069739,5181182,12953,763154,Joshua,763137,Lewis,28543858,27016781,763137,763154,2018-06-22 17:10:45 UTC,2018-06-22 17:10:45 UTC,1.358,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069740,5181182,12953,763162,Dylan,763155,Donald,28544162,27016782,763162,763155,2018-06-22 17:10:46 UTC,2018-06-22 17:10:46 UTC,1.018,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069741,5181193,12953,763157,Slagathor,763169,Matt Salganik,28544541,27016780,763169,763157,2018-06-22 17:10:46 UTC,2018-06-22 17:10:46 UTC,2.936,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069742,5181182,12953,763150,SICSS,763180,Dirichlet,28545335,27016783,763180,763150,2018-06-22 17:10:47 UTC,2018-06-22 17:10:47 UTC,0.88,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069743,5181182,12953,763161,Charismo,763147,Ian,28544103,27016785,763161,763147,2018-06-22 17:10:48 UTC,2018-06-22 17:10:48 UTC,0.817,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069744,5181193,12953,763178,"""Finland""",763174,Bort,28545184,27016784,763178,763174,2018-06-22 17:10:48 UTC,2018-06-22 17:10:48 UTC,1.741,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069745,5181182,12953,763167,Left,763176,Finley,28545092,27016786,763167,763176,2018-06-22 17:10:49 UTC,2018-06-22 17:10:49 UTC,1.103,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069746,5181182,12953,763141,Jared,763158,Wilson,28543992,27016788,763141,763158,2018-06-22 17:10:50 UTC,2018-06-22 17:10:50 UTC,0.81,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069747,5181205,12953,763147,Ian,763180,Dirichlet,28545369,27016771,763147,763180,2018-06-22 17:10:50 UTC,2018-06-22 17:10:50 UTC,12.06,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069748,5181193,12953,763163,Thomas,763165,Cole,28544278,27016787,763163,763165,2018-06-22 17:10:50 UTC,2018-06-22 17:10:50 UTC,2.148,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069749,5181182,12953,763169,Matt Salganik,763137,Lewis,28544587,27016789,763137,763169,2018-06-22 17:10:51 UTC,2018-06-22 17:10:51 UTC,1.456,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069750,5181182,12953,763148,Anders,763166,Jacob,28544401,27016792,763148,763166,2018-06-22 17:10:52 UTC,2018-06-22 17:10:52 UTC,0.897,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069751,5181193,12953,763166,Jacob,763168,Barry,28544440,27016791,763166,763168,2018-06-22 17:10:53 UTC,2018-06-22 17:10:53 UTC,2.236,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069752,5181182,12953,763153,Chandler,763167,Left,28544520,27016793,763153,763167,2018-06-22 17:10:54 UTC,2018-06-22 17:10:54 UTC,1.305,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069753,5181205,12953,763176,Finley,763145,Thor,28545011,27016790,763145,763176,2018-06-22 17:10:54 UTC,2018-06-22 17:10:54 UTC,3.452,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069754,5181193,12953,763148,Anders,763170,Ellington,28544643,27016794,763148,763170,2018-06-22 17:10:54 UTC,2018-06-22 17:10:54 UTC,1.549,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069755,5181182,12953,763150,SICSS,763173,Camden,28544836,27016795,763150,763173,2018-06-22 17:10:55 UTC,2018-06-22 17:10:55 UTC,0.99,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results?page=1,FALSE,NA
20069756,5181205,12953,763169,Matt Salganik,763159,George,28544584,27016796,763169,763159,2018-06-22 17:10:59 UTC,2018-06-22 17:10:59 UTC,5.524,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069757,5181193,12953,763143,Joel,763162,Dylan,28544156,27016797,763143,763162,2018-06-22 17:11:01 UTC,2018-06-22 17:11:01 UTC,6.615,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069758,5181190,12953,763177,Harry Potter,763142,Ezra,28545086,27016799,763177,763142,2018-06-22 17:11:01 UTC,2018-06-22 17:11:01 UTC,2.326,"",FALSE,987e85eb1a64bef0474541683e60a0f9,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_13_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069759,5181205,12953,763152,SICCS Chicago,763157,Slagathor,28543942,27016800,763157,763152,2018-06-22 17:11:04 UTC,2018-06-22 17:11:04 UTC,4.037,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069760,5181193,12953,763155,Donald,763146,Kieran,28543871,27016802,763155,763146,2018-06-22 17:11:05 UTC,2018-06-22 17:11:05 UTC,4.112,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069761,5181205,12953,763143,Joel,763138,Daniel,28543637,27016804,763138,763143,2018-06-22 17:11:09 UTC,2018-06-22 17:11:09 UTC,4.975,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069762,5181193,12953,763160,Chris Bail,763168,Barry,28544474,27016805,763168,763160,2018-06-22 17:11:10 UTC,2018-06-22 17:11:10 UTC,4.749,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069763,5181205,12953,763170,Ellington,763166,Jacob,28544607,27016806,763170,763166,2018-06-22 17:11:10 UTC,2018-06-22 17:11:10 UTC,1.685,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069764,5181205,12953,763176,Finley,763155,Donald,28545116,27016808,763155,763176,2018-06-22 17:11:14 UTC,2018-06-22 17:11:14 UTC,2.953,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069765,5181193,12953,763171,Larson,763151,Russell Sage,28544724,27016807,763151,763171,2018-06-22 17:11:14 UTC,2018-06-22 17:11:14 UTC,3.294,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069766,5181193,12953,763176,Finley,763179,Kennedy,28545366,27016810,763176,763179,2018-06-22 17:11:16 UTC,2018-06-22 17:11:16 UTC,2.098,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069767,5181205,12953,763169,Matt Salganik,763164,Boaty McBoatface,28544575,27016809,763164,763169,2018-06-22 17:11:17 UTC,2018-06-22 17:11:17 UTC,3.503,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069768,5181193,12953,763159,George,763167,Left,28544509,27016811,763159,763167,2018-06-22 17:11:18 UTC,2018-06-22 17:11:18 UTC,1.745,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069769,5181205,12953,763152,SICCS Chicago,763167,Left,28544499,27016812,763152,763167,2018-06-22 17:11:19 UTC,2018-06-22 17:11:19 UTC,1.864,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069770,5181193,12953,763173,Camden,763165,Cole,28544801,27016813,763165,763173,2018-06-22 17:11:20 UTC,2018-06-22 17:11:20 UTC,1.855,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069771,5181193,12953,763175,Levi,763139,Arthur,28545003,27016815,763175,763139,2018-06-22 17:11:22 UTC,2018-06-22 17:11:22 UTC,1.92,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069772,5181170,12953,763142,Ezra,763163,Thomas,28544245,27016734,763142,763163,2018-06-22 17:11:23 UTC,2018-06-22 17:11:23 UTC,126.303,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069773,5181205,12953,763152,SICCS Chicago,763139,Arthur,28543802,27016814,763152,763139,2018-06-22 17:11:23 UTC,2018-06-22 17:11:23 UTC,4.164,"",TRUE,444060f6459387ea240e8546fe92ebf4,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_12_6) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069774,5181193,12953,763141,Jared,763170,Ellington,28544614,27016816,763170,763141,2018-06-22 17:11:24 UTC,2018-06-22 17:11:24 UTC,1.41,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069775,5181170,12953,763176,Finley,763175,Levi,28545106,27016817,763176,763175,2018-06-22 17:11:24 UTC,2018-06-22 17:11:24 UTC,1.015,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069776,5181170,12953,763141,Jared,763139,Arthur,28543693,27016820,763141,763139,2018-06-22 17:11:25 UTC,2018-06-22 17:11:25 UTC,1.018,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069777,5181193,12953,763152,SICCS Chicago,763144,Jeremy,28543795,27016819,763144,763152,2018-06-22 17:11:26 UTC,2018-06-22 17:11:26 UTC,2.598,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069778,5181170,12953,763176,Finley,763150,SICSS,28545164,27016821,763176,763150,2018-06-22 17:11:26 UTC,2018-06-22 17:11:26 UTC,0.949,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069779,5181170,12953,763164,Boaty McBoatface,763176,Finley,28545093,27016823,763176,763164,2018-06-22 17:11:28 UTC,2018-06-22 17:11:28 UTC,1.435,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069780,5181193,12953,763145,Thor,763146,Kieran,28543607,27016822,763146,763145,2018-06-22 17:11:28 UTC,2018-06-22 17:11:28 UTC,1.64,"",TRUE,d3d34f20130387b04716349c00bcd782,footebaby,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069781,5181170,12953,763161,Charismo,763179,Kennedy,28545236,27016824,763179,763161,2018-06-22 17:11:31 UTC,2018-06-22 17:11:31 UTC,3.224,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069782,5181170,12953,763158,Wilson,763166,Jacob,28544384,27016826,763158,763166,2018-06-22 17:11:33 UTC,2018-06-22 17:11:33 UTC,1.134,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069783,5181182,12953,763179,Kennedy,763154,Joshua,28545239,27016798,763179,763154,2018-06-22 17:11:33 UTC,2018-06-22 17:11:33 UTC,1.183,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results,FALSE,NA
20069784,5181182,12953,763180,Dirichlet,763142,Ezra,28545390,27016828,763180,763142,2018-06-22 17:11:34 UTC,2018-06-22 17:11:34 UTC,0.765,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results,FALSE,NA
20069785,5181170,12953,763159,George,763155,Donald,28544079,27016827,763155,763159,2018-06-22 17:11:34 UTC,2018-06-22 17:11:34 UTC,1.596,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069786,5181182,12953,763173,Camden,763168,Barry,28544868,27016829,763173,763168,2018-06-22 17:11:36 UTC,2018-06-22 17:11:36 UTC,1.582,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results,FALSE,NA
20069787,5181170,12953,763179,Kennedy,763165,Cole,28545253,27016830,763179,763165,2018-06-22 17:11:36 UTC,2018-06-22 17:11:36 UTC,1.49,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069788,5181170,12953,763147,Ian,763144,Jeremy,28543563,27016832,763147,763144,2018-06-22 17:11:37 UTC,2018-06-22 17:11:37 UTC,1.037,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
20069789,5181182,12953,763152,SICCS Chicago,763160,Chris Bail,28544008,27016831,763160,763152,2018-06-22 17:11:37 UTC,2018-06-22 17:11:37 UTC,1.661,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results,FALSE,NA
20069790,5181182,12953,763145,Thor,763148,Anders,28543609,27016834,763148,763145,2018-06-22 17:11:38 UTC,2018-06-22 17:11:38 UTC,1.01,"",TRUE,6599612d7c5718fb2b0a703ab8a221cc,footebaby,"Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/67.0.3396.87 Safari/537.36",http://allourideas.org/footebaby/results,FALSE,NA
20069791,5181170,12953,763148,Anders,763155,Donald,28543848,27016833,763148,763155,2018-06-22 17:11:39 UTC,2018-06-22 17:11:39 UTC,1.471,"",TRUE,8cd162d8a15789e6f0da07c9fb03deeb,footebaby,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_11_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/66.0.3359.181 Safari/537.36",DIRECT_VISIT,FALSE,NA
